period,ly,lg_r,r,r10,e,lpsi,l_g_r_ratio,q,psigr,s,lg,rat,ratio,gr_ham,r_ham,r10_ham,e_ham,psi_ham,ratio_ham,q_ham,psigr_ham,s_ham,g_ham,rat_ham
2010-04-01,4.564462768,4.539137215,0.38,3.49,90.36666667,4.608265391,0.110847416,95.59435554,62.6484481,3.11,4.428289799,0.994451580769253,1.0250316535347421,-22.184003321536316,-2.4273745068340267,-0.8340535472297024,-3.9560900258974385,-4.719755360376876,-0.030646946517664864,-2.1299303732491524,-1.5738889666085996,1.5543341529846122,-21.59292117621998,-0.06119393958590724
2010-07-01,4.572161339,4.446350289,0.27,2.786666667,90.53333333,4.605390162,-0.025562752,102.093556,62.0680012,2.516666667,4.471913041,0.9724832435533614,0.9942837099546364,-26.757878655641854,-2.427731270868968,-1.3390234968403782,-3.541105118750096,-4.611825769125311,-0.05221654889712979,7.268551729970923,-1.8307246670916513,1.107162560194109,-15.575103122162925,-0.07470732714340278
2010-10-01,4.577346677,4.462753723,0.256666667,2.863333333,90.5,4.600991467,-0.005977991,122.1458704,62.0071491,2.606666667,4.468731715,0.9749652010026243,0.9986622620507886,-11.547796247271513,-1.4940880054037737,-0.6183750472968552,-3.2688154938679332,-6.129400389235773,-0.04512097055791342,36.36067422692649,-3.006117834884087,1.2071765097153797,-6.6404456786923305,-0.04975960909842769
2011-01-01,4.574937757,4.459369547,0.273333333,3.46,90.96666667,4.621515865,0.009672582,124.13051,62.8734642,3.186666667,4.449696965,0.9747388453923396,1.0021737619608888,-2.9290957277423146,-1.329458981085737,0.23497920229208358,-2.3039850789703706,-2.175115032859143,-0.044284062072031505,42.51756454424935,-0.7967280737136164,2.0284238587677175,0.6645181095252362,-0.030245679368968048
2011-04-01,4.58169683,4.470644013,0.206666667,3.21,90.93333333,4.606808843,-0.019148991,123.8159649,62.2704875,3.003333333,4.489793004,0.9757616400385007,0.9957349946906372,-0.42751612508782344,-1.298807203489086,-0.6051452201914747,-1.998737156174812,-3.315012419000407,-0.04765100069358785,29.284777491832983,-1.4365009220564389,1.4047461212252927,7.374117139132963,-0.024841933546115857
2011-07-01,4.581307729,4.488501529,0.133333333,2.426666667,91,4.611698828,-0.004596781,115.2169533,62.4462695,2.293333333,4.493098311,0.9797424217079918,0.9989769237880359,-11.872133668465867,-1.2980563628569515,-1.276276935012116,-1.8720422861036496,-2.8050318960318954,-0.05235510298383428,11.889956264394982,-0.9392878570914931,0.8524927762740535,9.577114110330598,-0.04755883346435952
2011-10-01,4.59245975,4.514106975,0.113333333,2.046666667,91.36666667,4.588349508,-0.053236725,121.9204803,61.4081844,1.933333333,4.5673437,0.9829388216195036,0.9883440510509423,-5.370587205509381,-1.2548068914468984,-1.4692607505006392,-1.327532193202643,-3.8804825757828176,-0.048356628579789396,12.287778145579097,-1.5514724290428745,0.4221711910965795,13.438902343835846,-0.032210987348741504
2012-01-01,4.600609803,4.572843256,0.156666667,2.036666667,91.73333333,4.603218282,-0.015170598,131.3466191,61.3288411,1.88,4.588013854,0.9939645942192502,0.9966934280316583,7.993891776107276,-1.2366855229456681,-1.84859361576768,-0.9300869681469521,-1.3492946484189083,-0.031680877559209564,20.441795621260823,-1.1330251487625276,0.44150044182835213,17.519668224550422,-8.165132187084589e-4
2012-04-01,4.605150186,4.581379417,0.186666667,1.823333333,91.8,4.599172234,-0.029395036,129.2721073,61.2262366,1.636666667,4.610774453,0.994838220679042,0.9936247074543249,-2.968283579483355,-1.205462467496571,-1.8484476683089799,-0.9237423984395576,-1.4958699092499472,-0.04081027209904986,29.01868786261565,-1.5406380828729382,0.46968972454261415,16.584194705391653,-0.024823451753299697
2012-07-01,4.606898691,4.606738955,0.183333333,1.643333333,91.96666667,4.596280792,-0.008569663,131.5110909,61.6082103,1.46,4.615308618,0.9999653267825681,0.9981432091092288,18.304125087226808,-1.1158796005324216,-1.4706575489716929,-0.7708202551126107,-1.5980839861179597,-0.007324017421079576,26.646350061502446,-0.6866470174615813,0.5661765154036696,11.092316804480884,0.01958577945514972
2012-10-01,4.607996189,4.657525416,0.173333333,1.706666667,92.2,4.622174785,0.05115595,129.4641031,61.9542414,1.533333333,4.606369467,1.0107485390544018,1.0111054810879763,15.330865584900444,-1.1363434044302192,-1.684818422784141,-0.5094867391770634,1.5277827093546748,0.004492581300577392,7.240114780050959,-0.2440049414062031,0.5959729977253567,10.891860663119957,0.017968136392155443
2013-01-01,4.616644108,4.693181063,0.153333333,1.95,92.26666667,4.600037034,0.050204626,141.5144028,61.7495797,1.796666667,4.642976438,1.0165784828133864,1.0108130260126038,17.666823724554526,-1.1596267708503898,-1.8625340391996212,-0.6431603955216758,-1.8007303795736007,1.535859634360648e-4,15.149503242276865,-1.2195635927448265,0.5308584628615638,14.558503729656191,0.013148493264686811
2013-04-01,4.618037052,4.724569692,0.126666667,1.996666667,92.46666667,4.608195605,0.070466495,141.9551539,61.8214286,1.87,4.654103197,1.0230688144768918,1.0151407246503306,20.55460367435984,-1.1269794339451327,-1.3096899297468232,-0.4217239873781864,-0.5872236018963584,0.020402107885962417,15.440055205092776,-0.6622168851603192,0.5839836744694131,10.137693499239298,0.02678762996489148
2013-07-01,4.625923342,4.742302587,0.123333333,2.71,92.76666667,4.59611935,0.050239365,141.2460503,61.6768136,2.586666667,4.692063223,1.0251580574073422,1.0107073075558173,19.821945328144608,-1.0819182252534734,-0.017269390422868458,-0.11135236319326225,-1.6592882696666145,0.011825151484686547,23.716086061315565,-0.9028612785577579,1.6308303553089099,14.40557714685804,0.022146035574782452
2013-10-01,4.633009063,4.726467041,0.123333333,2.746666667,93.06666667,4.589406591,0.030779963,147.4745071,61.5552301,2.623333333,4.695687078,1.020172198398309,1.0065549433956553,15.597799008784818,-1.070003646483452,0.04462158492977242,-0.01010019247070204,-1.4040862933316411,0.013950790756267373,24.77087969138465,-0.1576713209731011,1.9684903960089875,9.419165731499302,0.015267405706833825
2014-01-01,4.629501758,4.719453772,0.123333333,2.763333333,93.33333333,4.615090813,0.034927268,151.1581507,62.1198916,2.64,4.684526504,1.019430171690627,1.007455880113001,7.17353702844612,-1.104308773461903,0.06668642193265173,0.14003387014753343,1.051232474693542,0.010447069754837668,20.091848825363343,0.5352977412160271,1.957601468093157,6.481598248263776,2.295203355675568e-4
2014-04-01,4.642254002,4.750974705,0.103333333,2.623333333,93.8,4.596058803,0.02511017,151.4889424,61.3103545,2.52,4.725864535,1.0234198092032794,1.0053133495075943,13.656558046762868,-1.1417014610724332,0.29515465544572894,0.6232207985737972,-1.048089735311386,0.009354442305493316,20.73883918006524,-0.21602491397934642,1.7415951464357478,9.510890199119526,0.010411548018177896
2014-07-01,4.653836533,4.765484688,0.11,2.496666667,93.93333333,4.589050967,0.019370649,151.1845338,61.2272874,2.386666667,4.746114038,1.0239905622400598,1.0040813705370135,12.462536709773975,-1.1322621894921148,0.35803562285671653,0.6804155158933582,-1.1747038869160953,0.008872260288518508,18.735351931925692,-0.6200444802490281,1.5366687901607747,8.949541236991099,0.006899883400278473
2014-10-01,4.658322252,4.800391515,0.146666667,2.28,94.3,4.604820125,0.053192393,156.7305403,61.3395432,2.133333333,4.747199122,1.0304979465383712,1.011205005653437,8.554802035694387,-1.0899734178067888,0.05517812051843185,0.9272947009149846,-1.1929940153413199,0.003899330060827877,26.72625144628006,-0.8288761848269672,1.2173549483813928,9.324402254481878,-0.004091419128509299
2015-01-01,4.666415791,4.819878258,0.223333333,1.966666667,94.46666667,4.610346764,0.038387821,154.6954473,61.6990836,1.743333333,4.781490438,1.03288658230927,1.0080284213673043,8.804817451105329,-0.9966526078256919,-0.4000918473866333,1.0868685195470107,0.07191482776223168,0.0033228769842825745,14.016690613315632,-0.29489037993206324,0.6255200288189979,8.572014328107347,-0.0017605628551842223
2015-04-01,4.67220247,4.844620064,0.25,2.166666667,94.56666667,4.610535765,0.060124471,151.5668798,61.7060354,1.916666667,4.784495592,1.0369028515153367,1.0125665226028282,9.486170612074218,-0.9496012994090139,-0.14681984911779145,1.109397882959641,0.19625732668542284,0.003987988227491801,9.99745661736867,-0.332713544083326,0.7337752794455674,8.384715239255502,-0.0013930827478614294
2015-07-01,4.675432918,4.871227622,0.35,2.22,94.9,4.612116008,0.088756797,144.7587847,62.0183603,1.87,4.782470826,1.0418773421486185,1.0185587741628181,11.557195601779924,-0.8496431361165669,-0.722800204613069,1.3129643386978813,0.49213180143716784,0.008981859564230588,3.153675969092717,0.09244583636142067,0.3047711251032563,5.731783070090568,0.0033503199083768642
2015-10-01,4.676895321,4.888693623,0.463333333,2.19,94.96666667,4.616584791,0.118322607,151.9083473,62.7178034,1.726666667,4.770371016,1.0452860899086178,1.0248036487315433,17.485604688311707,-0.7342885266807959,-0.6734395880391921,1.2849151243541854,1.8892469405843215,0.018253274847128242,5.780253391872122,0.9082271006458882,0.35769117537126194,3.6605011957076883,0.017003441978328038
2016-01-01,4.682769912,4.918921971,0.576666667,1.92,95.1,4.61516012,0.152841148,156.2187178,62.3326718,1.343333333,4.766080823,1.0504299940927782,1.0320685178611373,20.40243118254832,-0.6213081364810862,-0.9873301426690131,1.32976215112879,0.3297424562392237,0.022743046187210902,6.5346873656853575,0.03333096189751927,-0.07650238049417846,4.154527776552452,0.018460580050636333
2016-04-01,4.685791188,4.920185285,0.566666667,1.753333333,95.06666667,4.610714786,0.159354131,154.9197962,62.5387075,1.186666667,4.760831153,1.0500223094875136,1.0334719142264863,14.013780298427747,-0.614104592886072,-1.1866697697159467,1.1138366395190218,0.5275193902628317,0.027036752201268666,4.4164584475616095,0.9129565202747898,0.09254246332197713,-1.5884806950031027,0.00816492639712929
2016-07-01,4.691778982,4.91502707,0.556666667,1.563333333,95.1,4.608285329,0.152255023,153.189485,62.5619551,1.006666667,4.762772046,1.047582822817633,1.0319677327677,13.530291270748496,-0.6336629432442689,-1.3084282270493865,1.1092715164311215,1.2260407692329167,0.027757065375206835,3.2557704620393793,1.0655092428765727,-0.023955991756355433,-2.5650424393164784,0.009040385527555594
2016-10-01,4.696737005,4.927442073,0.756666667,2.13,95.23333333,4.60834514,0.139483773,154.570433,62.7270868,1.373333333,4.787958301,1.0491202866488796,1.0291322027534926,10.851795330979641,-0.4616968403997115,-0.5821042678240542,1.1085858092132241,0.1468693792162412,0.019235254444496253,0.060823927332478434,1.106626635926041,0.47691221523109273,1.009199033549546,0.0024195745074058195
2017-01-01,4.701025672,4.951033899,0.886666667,2.443333333,95.43333333,4.613981254,0.168060682,160.0194862,62.6111108,1.556666667,4.782973216,1.05318163406107,1.035137282901314,12.401495905150028,-0.3924246290893224,-0.012705671607066815,1.2221603177929694,0.2806495470331072,0.02876018718946738,6.982935421221555,0.677082565240255,0.7999187410031384,-3.8488666534999716,0.005941886609096336
2017-04-01,4.706046663,4.959271822,1.12,2.263333333,95.63333333,4.618382517,0.158617092,152.7216032,62.6068751,1.143333333,4.800654729,1.0538084675171016,1.0330407208920522,11.12612622716469,-0.17185640290559867,-0.4024591426171611,1.4052764250387781,0.6913303237014112,0.024034508509451102,2.3118220398341123,0.6541333398872524,0.19929172352935975,-2.4224053762228692,0.004327440840589114
2017-07-01,4.714293613,4.955890436,1.243333333,2.243333333,95.66666667,4.616387041,0.135657259,154.4272372,62.7261963,1,4.820233177,1.051247725074607,1.0281432980560556,8.071015618101196,-0.13817497873798357,-0.362337310347292,1.2818794211154199,0.1982783116610598,0.012486722313436394,10.67595304087871,0.5125254307052103,0.06139209787431654,0.002573561555241355,-0.004810986485152657
2017-10-01,4.724294544,4.972497195,1.553333333,2.37,95.83333333,4.619053367,0.139235718,157.475837,62.9164652,0.816666667,4.833261477,1.0525375055869928,1.028807818211901,9.075037604579173,0.09171693011858983,-0.13649495314956894,1.4314276249321694,0.10466574645757731,0.010526311211171313,7.856436165426771,0.07807217121127508,-0.21124957365625918,1.045207469926801,-0.004712714468972035
2018-01-01,4.731203538,4.957656369,1.94,2.76,95.96666667,4.617740843,0.109492947,156.532277,62.7583801,0.82,4.848163422,1.0478636839825597,1.0225844175349255,4.048120396121835,0.3905325525782215,0.4341217402354949,1.529334525935397,-0.04855812616328947,-0.0016312750783959995,2.722059239736552,0.23136641460920515,0.04535168788297261,2.5400486800297273,-0.01464754126314416
2018-04-01,4.738152678,4.968937917,2.25,2.92,96.06666667,4.609849222,0.11893314,160.2915797,62.6626736,0.67,4.850004777,1.0487078519169661,1.024522272754042,7.236406480140278,0.7198198251758288,0.6648393308015823,1.6189981701233052,-0.5702883393537306,-0.0018118890325724557,6.555261772379566,-0.0052611500895736185,-0.08904220214873126,3.076040195256269,-0.009883422595464042
2018-07-01,4.745340741,4.955594636,2.466666667,2.926666667,96.23333333,4.613346667,0.075007285,168.9436771,62.5514264,0.46,4.880587351,1.04430743891232,1.0153684955530262,7.304580910680958,0.9327652660540413,0.8140709989555037,1.772856829798414,-0.04181435896422059,-0.011473394391169789,17.172874288068016,-0.16438234745675118,-0.24003008645423568,6.285195694305301,-0.009612812479512067
2018-10-01,4.747155741,4.933307786,2.67,3.033333333,96.16666667,4.614872961,0.05343439,151.7048546,62.3195469,0.363333333,4.879873396,1.0392133848468992,1.0109499541614748,2.1279916248404085,0.9656407483700953,0.4520843337780174,1.636925292183733,0.17681834054004142,-0.016407362615316057,-0.7919137654232316,-0.5310302997875027,-0.6937900547843063,4.183562524425533,-0.02091628944340651
2019-01-01,4.752572432,4.926971037,2.54,2.653333333,96.13333333,4.626364002,0.037366546,163.1810081,62.9102044,0.113333333,4.88960449,1.036695622738065,1.0076420387531182,-1.6874591441668585,0.7620516967643123,-0.022963816562767914,1.5373286966178625,1.0615551068279494,-0.024855593555353828,5.794059028840337,0.15162099026959197,-1.0171749278481332,6.3002187181124825,-0.029857417919976648
2019-04-01,4.759280865,4.942670465,2.253333333,2.333333333,96.36666667,4.614506467,0.047191659,159.3958522,62.6280548,0.08,4.895478806,1.038533048416759,1.0096398454308824,0.6615174739008189,0.2737930624927598,-0.0948105040854541,1.7087591459331435,-0.4693332855515209,-0.02053193942079523,7.87744587520146,-0.11629554069418901,-0.8938247841418734,5.379878921267789,-0.024674846034744347
2019-07-01,4.768139014,4.953006181,1.843333333,1.796666667,96.36666667,4.608315235,0.05117436,159.2417795,62.6519585,-0.046666667,4.901831821,1.0387713458976764,1.0104398440968054,3.2503493075512147,-0.208664899422065,-0.792397978799259,1.708164466272521,-1.0709429822654215,-0.01498784529888697,6.574506025823325,-0.20084316172550132,-0.9015120630771085,3.670891187872005,-0.018646802160273257
2019-10-01,4.772564213,4.953013243,1.576666667,1.793333333,96.4,4.616367264,0.072053926,166.269279,62.6036873,0.216666667,4.880959317,1.0378096599535476,1.0147622467880528,0.0058144499688772555,-0.7445554148619888,-0.971511366033404,1.6691511540464745,-0.44010626631090233,-0.013761377446664058,11.522314546786589,-0.4191393304942821,-0.4530744224110582,1.166460740478481,-0.024664447681988166
2020-01-01,4.760737005,4.99308892,1.09,1.376666667,96.2,4.641029487,0.125085348,143.2106377,63.3415883,0.286666667,4.868003571,1.0488058707624408,1.0256954102797227,7.559226223858495,-1.5151500394113004,-1.6557216883791386,1.405858636868146,1.9803838124094142,0.0021221905532071705,-11.517000172364675,0.45090939563595356,-0.553006485993808,-1.6796367608574059,-0.0065304324937409675
2020-04-01,4.672080891,4.913037166,0.173333333,0.686666667,87.03333333,4.668407861,0.212456805,168.2206579,62.0318336,0.513333333,4.700580361,1.0515736522165449,1.045197994435479,-3.021124876884418,-2.6605539293478664,-2.39378756710649,-7.783894791841902,5.222642116102438,0.02148567355356512,10.266440944249439,-0.7631804316842121,-0.2760854402951862,-18.924318821161368,-0.006898470903395459
2020-07-01,4.74769353,5.03295762,0.136666667,0.65,91.16666667,4.625923342,0.169577943,176.3773443,61.4494432,0.513333333,4.863379677,1.0600847734162824,1.034868333188538,11.450365748954905,-2.8637405377013114,-2.44188271391368,-3.720121635348548,0.919911730409062,0.01727087785814785,10.874045852039984,-1.2510634951288964,-0.25431395251623234,-5.639568381702897,0.006845939443523186
2020-10-01,4.757281645,5.105072366,0.116666667,0.863333333,93.23333333,4.65396035,0.200286596,187.6283771,62.3881017,0.746666667,4.90478577,1.07310702770048,1.04083493253162,21.921141384892273,-3.0449970600100196,-2.4108611006086513,-1.623347758033205,3.5671484004787146,0.027993812768079884,36.46856100284333,-0.10760502972058106,0.011512406441614553,-1.3824653371032447,0.02711254377668615
2021-01-01,4.772589589,5.132516587,0.083333333,1.316666667,93.8,4.628261517,0.241490996,191.0731125,61.7612741,1.233333333,4.891025591,1.0754154513578058,1.04937430637132,23.54263956336755,-2.9447177914575917,-1.6393796768587736,-1.0457917741893965,0.4194423500777589,0.03729639253597883,30.878419173749904,-1.2391479699383225,0.5859433464408889,-3.444409737562193,0.027758191963287437
2021-04-01,4.789514695,5.120063525,0.06,1.593333333,94.06666667,4.624031194,0.226868826,195.0958706,61.4352424,1.533333333,4.8931947,1.0690150988251639,1.0463641524421663,18.855085713229425,-2.7631777805209317,-1.1801372653082018,-0.8992504927091289,0.36123810468247086,0.03548674602150226,38.83102235584033,-1.354533946368221,0.7932840084503412,-4.7074627617958775,0.01600906022569193
2021-07-01,4.796063236,5.105102695,0.076666667,1.323333333,94.86666667,4.63065273,0.18728469,187.187949,61.6819342,1.246666667,4.917818004,1.0644360684572092,1.0380828836788325,17.017995309941636,-2.4248025794608794,-1.069156859362061,-0.07979070308037706,1.6342863276349817,0.02811121046113807,29.544420660698478,-1.094540762457747,0.5613849005863855,-2.577014057689553,0.013060295280115541
2021-10-01,4.812875174,5.10242413,0.196666667,1.536666667,95.8,4.621673258,0.115166646,190.7118619,61.9488678,1.34,4.987257483,1.0601613267603935,1.023092179898986,18.01053956711396,-2.1209749973134535,-0.8822784883777102,0.8616301501745909,0.26066691740176395,0.01135094241837975,27.933996680469846,-0.8006273869318861,0.3996478664909443,5.9851622089776235,0.012208579643769424
2022-01-01,4.808763878,5.094541299,0.963333333,1.94,96.2,4.623756387,0.094165117,187.422878,61.940894,0.976666667,5.000376182,1.0594284577596806,1.018831606577715,10.454826291340513,-0.942570553181237,-0.028440188042366144,1.318505067784443,-0.9594236849403082,-0.0010932551324627227,44.12966121221797,-1.4439845908607936,0.04607288339419913,7.840091223958634,-0.007570531414848647
2022-04-01,4.80731888,5.045410242,2.2,2.93,96.4,4.616634222,0.083132206,164.8332532,61.5031967,0.73,4.962278036,1.049526850193054,1.0167528311386218,21.909928036513104,1.0152234554143291,1.5787927412569485,5.214484054779078,-3.690818404542995,-0.01636318092523692,0.7808065077855986,-0.7809443812617687,-0.38642145554898377,17.91870466063097,-0.014824322392208433
2022-07-01,4.815293339,4.966397751,3.396666667,3.106666667,96.43333333,4.624060633,0.02928701,160.6365652,61.8476078,-0.29,4.937110741,1.0313801052941418,1.005932013992878,-11.323571161796497,2.1209956596300152,1.6434057909780602,2.9856850063473104,-1.2501797903557765,-0.018988919526664594,-10.688387112193482,0.15483882407333027,-1.277416526187949,-1.3610647485299054,-0.03974215544098403
2022-10-01,4.821651594,4.894011586,4.613333333,3.83,96.4,4.624070445,-0.054060124,160.8582767,62.1618951,-0.783333333,4.94807171,1.015007304154876,0.9890745067637673,-24.20399117283658,3.44490543551401,2.2918476253071067,1.6962595342453852,-2.161970829035731,-0.04350429153432678,-23.557049350526853,-0.366312497075846,-1.8974749268658253,-1.4970951960122214,-0.07406300044810266
